"UNCode","CountryName","Code","ISO3Code","UNICEFCode","MDGRegion1","MDGRegion1excl","MDGRegion2","MDGRegion3","MDGRegion4","MDGRegion5","UNICEFRegion1","UNICEFRegion2","UNICEFRegion3","UNICEFRegion4","UNICEFRegion5","UNICEFRegion6","WHORegion1","WBRegion1","WBRegion2","WBRegion3","WBRegion4","UNPDRegion1","UNPDRegion2","UNPDRegion3","UNPDRegion4","UNPDRegion5","OICRegion1","OICRegion2","OICRegion3","OICRegion4","Countdown.and.COIA.75.Priority.Countries","ECAAfrica","AURegion1","AURegion2","FragileCountries2013","FragileCountries2014","FragileCountries2015","USAIDcountry","M49Region1","M49Region2","M49Region3","UNICEFCountry","pop01950","pop01951","pop01952","pop01953","pop01954","pop01955","pop01956","pop01957","pop01958","pop01959","pop01960","pop01961","pop01962","pop01963","pop01964","pop01965","pop01966","pop01967","pop01968","pop01969","pop01970","pop01971","pop01972","pop01973","pop01974","pop01975","pop01976","pop01977","pop01978","pop01979","pop01980","pop01981","pop01982","pop01983","pop01984","pop01985","pop01986","pop01987","pop01988","pop01989","pop01990","pop01991","pop01992","pop01993","pop01994","pop01995","pop01996","pop01997","pop01998","pop01999","pop02000","pop02001","pop02002","pop02003","pop02004","pop02005","pop02006","pop02007","pop02008","pop02009","pop02010","pop02011","pop02012","pop02013","pop02014","pop02015","pop02016","pop02017","pop02018","pop02019","pop02020","pop02021","pop02022","pop02023","pop02024","pop02025","pop02026","pop02027","pop02028","pop02029","pop02030","pop02031","pop02032","pop02033","pop02034","pop02035","pop02036","pop02037","pop02038","pop02039","pop02040","pop02041","pop02042","pop02043","pop02044","pop02045","pop02046","pop02047","pop02048","pop02049","pop02050","pop1to41950","pop1to41951","pop1to41952","pop1to41953","pop1to41954","pop1to41955","pop1to41956","pop1to41957","pop1to41958","pop1to41959","pop1to41960","pop1to41961","pop1to41962","pop1to41963","pop1to41964","pop1to41965","pop1to41966","pop1to41967","pop1to41968","pop1to41969","pop1to41970","pop1to41971","pop1to41972","pop1to41973","pop1to41974","pop1to41975","pop1to41976","pop1to41977","pop1to41978","pop1to41979","pop1to41980","pop1to41981","pop1to41982","pop1to41983","pop1to41984","pop1to41985","pop1to41986","pop1to41987","pop1to41988","pop1to41989","pop1to41990","pop1to41991","pop1to41992","pop1to41993","pop1to41994","pop1to41995","pop1to41996","pop1to41997","pop1to41998","pop1to41999","pop1to42000","pop1to42001","pop1to42002","pop1to42003","pop1to42004","pop1to42005","pop1to42006","pop1to42007","pop1to42008","pop1to42009","pop1to42010","pop1to42011","pop1to42012","pop1to42013","pop1to42014","pop1to42015","pop1to42016","pop1to42017","pop1to42018","pop1to42019","pop1to42020","pop1to42021","pop1to42022","pop1to42023","pop1to42024","pop1to42025","pop1to42026","pop1to42027","pop1to42028","pop1to42029","pop1to42030","pop1to42031","pop1to42032","pop1to42033","pop1to42034","pop1to42035","pop1to42036","pop1to42037","pop1to42038","pop1to42039","pop1to42040","pop1to42041","pop1to42042","pop1to42043","pop1to42044","pop1to42045","pop1to42046","pop1to42047","pop1to42048","pop1to42049","pop1to42050"
44,"Bahamas",107,"BHS","BAH","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","High income: nonOECD","","High income","","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","Caribbean",1,1349,1186,1133,1151,1210,1293,1379,1468,1557,1653,1760,1876,1991,2090,2146,2150,2105,2002,1880,1795,1784,1909,2107,2328,2507,2598,2575,2463,2321,2228,2243,2410,2682,2987,3226,3331,3252,3047,2786,2573,2484,2564,2764,3017,3220,3307,3239,3062,2830,2621,2490,2448,2480,2563,2664,2761,2842,2916,2980,3024,3037,3014,2961,2889,2819,2763,2739,2732,2737,2748,2758,2772,2785,2796,2798,2791,2774,2746,2711,2675,2642,2620,2600,2583,2568,2554,2544,2534,2526,2522,2524,2536,2552,2571,2588,2602,2613,2620,2623,2623,2619,4730,4965,5014,5097,5254,5474,5596,5839,6149,6504,6898,7309,7782,8277,8727,9065,9331,9500,9588,9642,9650,9119,9090,9386,9716,9864,10129,10201,10125,10077,10147,9831,9983,10446,10920,11202,11845,12000,11805,11557,11476,11016,10987,11265,11565,11683,12155,12194,11911,11575,11386,10869,10640,10661,10751,10719,10556,10444,10300,10150,10125,10797,11104,11217,11294,11408,11368,11377,11421,11449,11432,11322,11279,11266,11256,11217,11201,11149,11072,10984,10897,10792,10700,10620,10543,10461,10380,10313,10259,10216,10184,10161,10167,10189,10223,10255,10321,10376,10418,10452,10479
48,"Bahrain",51,"BHR","BRN","Western Asia","Western Asia","Developing regions","","","","Middle East and North Africa","Middle East and North Africa","","Developing countries","","Middle East","Eastern Mediterranean","High income: nonOECD","","High income","","Asia","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Arab","OIC High income: nonOECD","OIC High income","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Western Asia","",1,2196,2188,2184,2211,2285,2413,2580,2771,2960,3114,3197,3223,3181,3111,3069,3095,3216,3407,3632,3838,3987,3994,3953,3907,3915,4019,4203,4479,4809,5140,5434,5705,5932,6126,6307,6480,6645,6804,6932,7002,7002,6876,6702,6511,6340,6207,6059,5970,5928,5937,6010,6172,6390,6670,7023,7453,7709,8004,8316,8623,8903,9527,10119,10581,10803,10729,10307,9598,8775,8077,7676,7679,7984,8450,8876,9110,9094,8900,8603,8315,8120,8052,8065,8132,8203,8244,8256,8243,8211,8172,8134,8111,8084,8056,8025,7992,7967,7939,7909,7873,7832,7749,7931,8046,8172,8400,8754,9023,9421,9873,10288,10654,11635,12133,12314,12420,12615,12473,12615,12953,13327,13667,14285,14622,14797,15044,15542,15783,16370,17243,18185,18967,19616,20270,20858,21409,22019,22963,23720,24356,24846,25098,25368,25154,24532,23886,23866,25320,26349,27345,28432,29403,28462,28571,29447,30721,31986,31466,32031,33083,34162,34982,36658,38369,40048,41408,42081,42327,41809,40615,39197,37936,35536,34357,34074,34029,33765,34399,34421,33984,33500,33265,33002,32855,32841,32845,32803,32853,32860,32823,32770,32711,32663,32599,32522,32425,32305,32192,32077,31955,31815,31656
50,"Bangladesh",68,"BGD","BAN","Southern Asia","Southern Asia excluding India","Developing regions","","Least developed countries","","South Asia","South Asia","Asia","Developing countries","Least developed countries","","South-East Asia","Lower middle income","South Asia","Middle income","Low and middle income","Asia","","Less developed regions","Least developed countries","Excluding China","OIC","Asia/other","OIC Low income","","Countdown","","","","Non-fragile","Non-fragile","Non-fragile","USAID","Asia","Southern Asia","",1,685540,680679,682518,693761,715940,749478,790595,838653,890004,940143,984612,1014790,1038633,1059955,1084472,1116079,1156163,1203999,1251173,1286694,1303745,1302344,1284079,1262420,1254977,1273438,1314948,1381380,1459932,1532716,1586626,1609231,1615050,1610358,1605128,1607078,1613926,1627904,1645143,1660059,1668546,1667695,1661402,1652849,1646516,1645502,1649284,1657793,1668403,1677360,1681747,1681754,1678035,1669433,1654825,1633948,1607289,1574793,1541345,1513520,1495868,1490532,1495233,1505657,1515422,1519710,1515223,1505524,1491742,1475982,1459957,1444101,1427761,1411177,1394641,1378372,1363430,1349019,1334847,1320439,1305451,1290516,1275046,1259451,1244295,1229978,1217694,1206205,1195198,1184214,1172915,1162195,1151116,1139865,1128703,1117787,1108400,1099255,1090058,1080440,1070188,2382991,2456963,2490501,2516783,2559506,2631473,2711933,2816318,2937995,3068929,3207478,3405652,3555793,3675117,3792766,3933653,4084286,4238992,4393700,4523663,4608734,4728332,4765402,4745907,4729290,4773135,4830630,4938719,5093204,5262609,5425118,5677649,5838093,5932612,6007487,6100578,6177186,6244265,6306725,6357287,6395815,6455934,6479946,6479469,6474347,6480686,6488814,6499755,6514083,6527100,6537449,6582842,6599590,6592925,6568913,6534051,6521250,6467231,6386839,6301774,6229250,6131421,6069321,6034425,6009238,5982857,5994670,5982513,5952000,5915824,5884003,5861481,5824570,5778620,5726769,5672151,5610856,5550953,5491329,5429901,5365476,5305423,5242572,5177443,5112231,5049030,4994175,4939185,4884545,4830532,4778173,4739139,4695406,4648787,4601737,4556495,4520409,4482078,4442084,4400849,4359634
51,"Armenia",137,"ARM","ARM","Caucasus and Central Asia","Caucasus and Central Asia","Developing regions","","","","CEE/CIS","CEE/CIS","","Developing countries","","","Europe","Lower middle income","Europe and Central Asia","Middle income","Low and middle income","Asia","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Western Asia","",1,24155,21921,21411,21994,23261,24922,26816,28658,30341,31804,32991,33839,34293,34273,33694,32551,30636,28176,25680,23840,23136,23977,25953,28534,30954,32663,33505,33640,33386,33240,33557,34631,36047,37607,39022,40059,40688,40980,40709,39629,37645,35444,32423,29005,25722,22931,20414,18415,16963,16067,15716,16045,16946,18151,19292,20112,20446,20410,20189,20058,20200,19932,19925,19973,19816,19302,18746,17844,16794,15856,15205,14934,14936,15082,15174,15070,14722,14195,13581,13016,12605,12385,12305,12335,12422,12527,12654,12799,12941,13058,13136,13188,13194,13151,13064,12938,12787,12595,12371,12132,11885,53159,66802,73283,78077,83125,89497,94854,101386,108277,114728,120314,125735,130173,133445,135359,135688,135047,131961,127222,122400,118649,111263,108964,110436,113091,114911,119883,122933,124436,125845,128143,130240,133212,136841,140522,144105,149953,154149,156527,156602,153771,150342,144109,135743,126542,117668,106632,97138,89050,82161,76363,70674,67781,67077,67391,67574,69794,70478,70101,70087,72006,74415,76705,79071,80881,81378,81126,79907,77874,75468,72954,68703,66004,64307,62829,61030,60218,58745,56799,54897,53414,52128,51075,50313,49754,49366,49439,49580,49770,50008,50313,51052,51514,51766,51882,51914,51903,51686,51299,50769,50109
52,"Barbados",108,"BRB","BAR","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","High income: nonOECD","","High income","","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","Caribbean",1,2957,2947,2994,3069,3154,3238,3341,3422,3480,3516,3526,3525,3498,3439,3344,3211,3012,2782,2547,2343,2197,2114,2092,2107,2123,2110,2046,1954,1855,1786,1775,1854,1985,2136,2260,2324,2304,2224,2112,2001,1923,1885,1878,1888,1898,1888,1857,1810,1756,1713,1687,1689,1709,1738,1761,1768,1755,1729,1693,1661,1641,1637,1644,1658,1668,1670,1666,1654,1640,1623,1610,1603,1598,1595,1591,1586,1582,1577,1571,1563,1557,1552,1549,1544,1539,1534,1532,1529,1526,1521,1517,1515,1512,1509,1504,1499,1495,1491,1486,1480,1475,10043,10784,11264,11666,12008,12263,12482,12696,12849,12930,12973,13252,13346,13300,13158,12959,12792,12395,11851,11279,10762,9973,9440,9089,8823,8639,8914,8999,9011,9048,9053,8380,8148,8161,8194,8147,8439,8495,8385,8253,8188,8021,7920,7875,7831,7769,7756,7705,7634,7569,7505,7275,7173,7149,7141,7113,7144,7134,7094,7054,7028,6937,6903,6905,6914,6902,6881,6864,6841,6817,6789,6727,6692,6674,6658,6631,6584,6556,6537,6518,6494,6452,6427,6413,6400,6380,6345,6325,6315,6308,6291,6261,6244,6235,6227,6212,6182,6164,6152,6141,6122
56,"Belgium",170,"BEL","BEL","Developed regions","Developed regions","Developed regions","","","","Industrialized countries","Industrialized countries","","","","","Europe","High income: OECD","","High income","","Europe","","More developed regions","More developed regions","","","","","","","","","","","","","","Europe","Western Europe","",1,80892,69033,61374,57298,56331,57955,61822,66708,71830,76385,79644,81005,80601,78873,76554,74237,72047,69782,67617,65745,64295,63532,63278,63290,63214,62787,61836,60547,59136,57922,57140,56959,57199,57664,58072,58221,57972,57453,56853,56452,56437,56890,57732,58642,59170,59022,58100,56528,54738,53335,52748,53020,54053,55623,57382,59055,60600,62059,63293,64139,64490,64312,63614,62651,61807,61365,61662,62345,63208,63936,64293,64300,63951,63364,62727,62181,61838,61568,61373,61241,61158,61211,61311,61464,61670,61913,62300,62715,63126,63498,63817,64202,64504,64736,64907,65019,65176,65259,65271,65229,65151,259049,282741,285939,284985,284778,285485,271034,270092,276437,283976,288698,298808,304305,305628,305323,304958,303640,300250,295624,290160,284134,274693,267932,262888,258304,253537,251706,248370,244148,240222,237292,234047,232177,231419,231035,230665,231898,232137,231806,231756,232519,231902,233020,235266,237203,237599,237778,236174,233266,230353,228259,223086,221183,221726,223414,225429,229768,233927,237829,241537,245143,251288,254607,255984,256632,257370,255607,255719,257087,258414,258669,259081,258876,257988,256815,255633,254205,252937,251852,250848,249839,248908,248360,248112,248095,248236,248989,249949,251019,252132,253277,255141,256724,258102,259343,260428,261624,262623,263400,263914,264124
64,"Bhutan",69,"BTN","BTN","Southern Asia","Southern Asia excluding India","Developing regions","","Least developed countries","","South Asia","South Asia","Asia","Developing countries","Least developed countries","","South-East Asia","Lower middle income","South Asia","Middle income","Low and middle income","Asia","","Less developed regions","Least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","Southern Asia","",1,3528,3285,3148,3112,3172,3321,3562,3841,4129,4391,4600,4696,4732,4742,4766,4839,4945,5101,5297,5519,5751,5952,6166,6390,6625,6868,7114,7371,7618,7828,7990,8082,8117,8142,8225,8405,8717,9126,9513,9709,9608,9389,8898,8293,7776,7484,7213,7164,7259,7376,7434,7370,7253,7118,7015,6979,7034,7148,7270,7325,7265,7057,6734,6377,6087,5943,5998,6195,6455,6673,6770,6706,6526,6279,6033,5846,5738,5682,5662,5648,5616,5568,5509,5440,5370,5305,5247,5188,5133,5083,5035,4997,4961,4928,4898,4866,4839,4811,4784,4754,4723,12021,12460,12434,12323,12315,12469,12506,12837,13334,13874,14401,15362,15967,16333,16662,17131,17595,18063,18582,19154,19807,20600,21342,22066,22824,23671,24737,25707,26603,27429,28202,29220,29876,30317,30785,31485,32182,33168,34231,34910,34828,35270,34745,33558,32368,31766,30644,30006,29802,29756,29633,29511,29228,28825,28458,28249,28088,28084,28186,28243,28155,28391,28142,27560,26941,26486,25581,25239,25303,25438,25423,25860,25875,25568,25183,24881,24380,24005,23740,23485,23177,22877,22586,22293,22006,21733,21505,21268,21029,20794,20576,20390,20213,20045,19883,19731,19613,19494,19372,19249,19129
68,"Bolivia",109,"BOL","BOL","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Latin America","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","Lower middle income","Latin America and the Caribbean","Middle income","Low and middle income","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","Countdown","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","South America",1,51375,57676,62380,65686,67736,68642,67966,66939,65862,65110,65079,65934,67712,70074,72514,74641,75989,77109,78113,79181,80453,81705,83154,84791,86611,88591,90568,92722,94911,96959,98736,99995,101033,101899,102678,103452,104088,104751,105499,106394,107477,108534,109783,111166,112601,114009,115161,116304,117345,118176,118731,118800,118628,118315,118023,117872,117834,117978,118205,118384,118417,118085,117622,117207,117083,117407,118272,119566,121026,122282,123068,123204,122888,122296,121700,121306,121220,121319,121520,121690,121727,121640,121439,121149,120815,120473,120195,119900,119590,119261,118906,118599,118273,117922,117548,117153,116831,116484,116108,115692,115223,188882,190962,198664,206835,214004,220625,233681,239746,241815,243025,245811,247332,249948,253838,258143,262583,270286,275750,279757,283718,288930,296521,302594,307996,313527,320052,328462,336024,343115,349982,357042,366524,373499,378734,383227,387947,393564,397661,400904,403998,407679,412063,415996,419787,423735,428275,434763,439890,444083,447780,451518,456976,460032,461463,462243,463243,463963,464379,464682,464781,464745,465557,465183,464119,463278,463425,463955,465493,467832,470337,472714,477954,480667,481604,481982,482724,483022,483355,483786,484007,483877,484130,483874,483173,482243,481262,480739,479817,478626,477281,475903,475097,473959,472570,471039,469497,468563,467313,465839,464212,462511
70,"Bosnia & Herzegovina",147,"BIH","BHG","Developed regions","Developed regions","Developed regions","","","","CEE/CIS","CEE/CIS","","","","","Europe","Upper middle income","Europe and Central Asia","Middle income","Low and middle income","Europe","","More developed regions","More developed regions","","","","","","","","","","Fragile","Fragile","Fragile","","Europe","Southern Europe","",1,49849,44222,41061,39400,38694,38604,38962,39487,40195,41169,42467,44040,45697,47102,47822,47582,46121,43699,40891,38524,37184,37248,38371,39942,41075,41163,39765,37345,34608,32562,31911,33005,35390,38310,40700,41790,41351,39696,37039,33836,30557,28089,25491,23167,21539,20841,20688,21546,22807,23619,23380,21454,18469,15135,12510,11342,12040,14164,16978,19434,20791,20753,19662,17936,16222,15003,14446,14338,14520,14730,14777,14633,14364,14019,13680,13400,13206,13059,12935,12795,12618,12402,12149,11892,11676,11526,11467,11475,11522,11575,11611,11640,11646,11630,11593,11536,11465,11368,11251,11124,10990,139651,157752,163760,165937,166662,167228,163793,163032,163853,165259,166475,167177,169398,172183,174477,175501,179601,179045,175277,170862,167694,161157,158311,158111,158044,156399,157848,155406,150321,145498,142988,137650,137018,139784,143116,145231,152667,155302,153818,149511,142758,131961,121474,111384,102238,95134,88284,84625,83435,83039,82100,85229,83235,77934,72528,69179,61367,59136,60912,63447,64660,70243,72065,71048,69400,68589,66059,64578,64006,63461,62367,61100,59889,58598,57355,56211,55129,54152,53265,52406,51548,51018,50283,49436,48627,47952,47242,46767,46474,46256,46060,46129,46134,46088,46024,45964,46027,45943,45751,45490,45182
72,"Botswana",15,"BWA","BTW","Sub-Saharan Africa","Sub-Saharan Africa","Developing regions","South Africa","","","Eastern and Southern Africa","Sub-Saharan Africa","Africa","Developing countries","","","Africa","Upper middle income","Sub-Saharan Africa","Middle income","Low and middle income","Africa","Sub-Saharan Africa","Less developed regions","Excluding least developed countries","Excluding China","","","","","Countdown","Southern Africa","Africa","Southern Africa","Non-fragile","Non-fragile","Non-fragile","","Africa","Southern Africa","",1,6699,8249,9388,10167,10633,10815,10702,10497,10265,10092,10066,10267,10664,11193,11754,12269,12666,13032,13388,13762,14177,14578,15015,15503,16068,16723,17415,18184,18978,19732,20393,20962,21439,21816,22095,22276,22333,22302,22214,22116,22038,22003,21989,21996,22011,22028,22155,22295,22411,22466,22431,22349,22193,22040,21998,22141,22385,22793,23344,24000,24720,25511,26362,27136,27660,27820,27540,26907,26091,25347,24863,24762,24916,25216,25490,25615,25553,25353,25077,24812,24623,24543,24527,24559,24605,24638,24668,24690,24701,24698,24681,24663,24628,24576,24509,24430,24357,24275,24176,24065,23942,24213,24919,26971,29111,30975,32667,35847,37545,38400,39029,39872,39993,40615,41676,42870,44001,45379,46667,47894,49206,50727,52531,54217,55915,57782,59976,62327,64846,67493,70158,72776,75863,78481,80709,82652,84409,86075,87227,87985,88486,88840,88724,88676,88644,88538,88277,88224,88224,88217,88115,87876,88246,88162,87858,87707,88006,88017,88595,89675,91133,92893,95020,97421,99916,102170,103961,106614,107656,107529,106965,106459,104410,103403,103137,102967,102426,102236,101750,100998,100245,99668,99189,98803,98533,98321,98153,98238,98281,98293,98302,98322,98482,98542,98524,98445,98318,98162,97964,97725,97423,97044
76,"Brazil",110,"BRA","BRZ","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Latin America","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","Upper middle income","Latin America and the Caribbean","Middle income","Low and middle income","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","Countdown","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","South America",1,1029931,1036813,1066287,1104999,1144640,1180372,1209730,1234821,1259334,1288476,1327004,1376322,1433404,1489358,1532268,1554082,1544966,1517055,1480815,1451487,1440662,1454469,1485826,1530045,1579418,1627497,1671125,1712819,1751461,1786055,1815690,1839110,1857690,1868251,1867281,1853073,1824031,1783766,1738085,1695117,1661245,1639489,1626202,1623263,1631988,1652196,1685677,1729418,1774874,1810543,1828014,1822947,1801212,1764160,1715125,1658039,1592041,1517976,1447413,1395459,1372049,1386405,1429436,1485579,1532598,1554542,1543534,1507912,1457841,1408953,1372909,1354852,1348644,1349852,1351452,1348238,1340057,1327913,1313174,1298089,1284332,1273474,1263428,1253875,1244244,1234089,1224628,1214734,1204591,1194490,1184673,1176673,1168847,1161135,1153458,1145754,1139520,1133128,1126564,1119804,1112819,3420922,3636374,3794171,3939166,4077246,4214289,4372309,4508022,4628835,4750556,4887784,5019516,5172711,5337115,5488974,5614108,5795435,5879707,5895564,5892344,5906840,5859348,5867453,5922134,5997943,6078660,6204625,6327975,6447144,6569302,6701948,6887573,7029739,7137454,7215135,7268285,7322534,7315426,7263781,7188742,7104412,6948324,6832289,6749443,6691216,6651271,6616282,6634921,6687987,6750710,6808305,6963230,7029725,7028422,6986022,6922002,6828887,6686080,6515271,6346403,6199204,5950403,5837790,5818828,5824067,5806542,5914610,5924032,5861663,5785330,5735423,5656429,5601325,5568483,5536545,5491986,5451802,5408036,5358687,5308318,5259169,5212023,5166001,5121166,5076238,5030549,4992634,4952569,4910904,4868889,4827598,4792940,4757942,4722890,4687887,4653187,4625961,4597734,4568799,4539464,4509982
84,"Belize",111,"BLZ","BZE","Latin America and the Caribbean","Latin America and the Caribbean","Developing regions","","","Latin America","Latin America and the Caribbean","Latin America and the Caribbean","","Developing countries","","","Americas","Upper middle income","Latin America and the Caribbean","Middle income","Low and middle income","Latin America and the Caribbean","","Less developed regions","Excluding least developed countries","Excluding China","","","","","","","","","Non-fragile","Non-fragile","Non-fragile","","Americas","Latin America and the Caribbean","Central America",1,1258,1555,1757,1890,1973,2020,2016,2002,1982,1961,1939,1908,1892,1889,1901,1932,1988,2063,2146,2226,2296,2378,2449,2504,2536,2544,2514,2460,2409,2398,2448,2556,2724,2918,3087,3199,3222,3193,3133,3071,3037,3046,3079,3137,3222,3325,3400,3497,3596,3671,3712,3739,3733,3704,3667,3629,3585,3541,3506,3500,3535,3632,3765,3915,4051,4152,4206,4222,4214,4200,4191,4197,4209,4225,4236,4240,4242,4239,4230,4219,4204,4191,4175,4157,4141,4125,4115,4106,4098,4092,4088,4088,4088,4089,4090,4087,4088,4086,4082,4076,4068,4143,4435,4937,5433,5841,6142,6551,6749,6806,6816,6897,7169,7311,7404,7507,7642,7713,7865,8072,8281,8447,8681,8896,9081,9225,9327,9500,9539,9504,9506,9633,9620,9829,10203,10610,10953,11493,11794,11907,11940,11971,11945,11913,11903,11965,12216,12759,13269,13782,14277,14675,14899,15083,15204,15264,15281,15148,15065,15029,15024,15008,14747,14745,14909,15125,15318,15740,16022,16199,16347,16518,16660,16792,16920,17022,17086,17086,17096,17104,17101,17068,16999,16941,16883,16820,16751,16671,16607,16555,16507,16460,16428,16407,16392,16379,16369,16374,16377,16376,16373,16362
90,"Solomon Islands",88,"SLB","SOL","Oceania","Oceania","Developing regions","","Least developed countries","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","Least developed countries","","Western Pacific","Lower middle income","East Asia and Pacific","Middle income","Low and middle income","Oceania","","Less developed regions","Least developed countries","Excluding China","","","","","Countdown","","","","Fragile","Fragile","Fragile","","Oceania","Melanesia","",1,1295,1386,1473,1558,1643,1722,1796,1866,1933,1999,2063,2123,2185,2251,2320,2394,2474,2557,2661,2804,2997,3249,3547,3852,4114,4302,4399,4428,4415,4398,4411,4466,4546,4649,4766,4890,5027,5171,5319,5463,5595,5696,5788,5875,5959,6044,6122,6204,6295,6408,6546,6712,6902,7101,7293,7462,7617,7749,7856,7934,7984,8009,8010,7993,7971,7953,7942,7938,7946,7971,8017,8087,8179,8282,8385,8476,8549,8611,8666,8721,8780,8848,8918,8987,9052,9104,9145,9176,9201,9216,9229,9241,9249,9254,9254,9253,9256,9255,9254,9251,9245,5805,5621,5621,5723,5894,6101,6365,6608,6836,7065,7331,7683,7998,8295,8585,8860,9063,9296,9559,9900,10389,11093,11884,12747,13605,14389,15298,15966,16438,16818,17189,17388,17649,17967,18287,18564,18767,19046,19367,19717,20105,20724,21210,21613,22004,22444,22972,23418,23829,24255,24734,25236,25783,26361,26940,27513,28313,28963,29489,29934,30344,30867,31205,31413,31542,31643,31672,31687,31702,31726,31768,31805,31917,32086,32287,32513,32916,33230,33484,33732,34019,34373,34689,34979,35246,35500,35796,36028,36207,36352,36476,36604,36692,36748,36780,36796,36827,36834,36819,36792,36763
96,"Brunei",92,"BRN","BRI","South-eastern Asia","South-eastern Asia","Developing regions","","","","East Asia and Pacific","East Asia and Pacific","Asia","Developing countries","","","Western Pacific","High income: nonOECD","","High income","","Asia","","Less developed regions","Excluding least developed countries","Excluding China","OIC","Asia/other","OIC High income: nonOECD","OIC High income","","","","","Non-fragile","Non-fragile","Non-fragile","","Asia","South-Eastern Asia","",1,683,1037,1307,1499,1624,1683,1668,1630,1578,1534,1517,1556,1633,1733,1831,1911,1946,1964,1980,2012,2074,2175,2303,2442,2571,2676,2776,2854,2912,2956,2989,2999,3001,3000,3007,3027,3062,3111,3173,3253,3352,3464,3590,3709,3792,3821,3749,3621,3464,3305,3170,3098,3055,3028,2997,2950,2872,2776,2692,2668,2729,2907,3169,3449,3663,3749,3669,3466,3197,2948,2786,2738,2773,2857,2941,2987,2987,2954,2900,2840,2789,2751,2721,2697,2677,2664,2659,2659,2662,2666,2669,2670,2669,2665,2657,2646,2634,2618,2599,2580,2560,2498,2613,3074,3587,4065,4517,5269,5713,5974,6170,6383,6383,6509,6737,6985,7188,7345,7496,7639,7812,8025,8177,8441,8781,9128,9423,9862,10200,10456,10679,10932,11293,11547,11740,11908,12074,12032,12123,12313,12554,12811,12922,13191,13563,13928,14162,14335,14283,14015,13647,13333,13189,13025,12893,12776,12629,12462,12267,12075,11954,11925,11587,11687,12060,12450,12702,13435,13638,13462,13189,13009,12452,12176,12116,12088,11971,11926,11835,11688,11538,11416,11316,11206,11097,10995,10900,10811,10751,10710,10680,10650,10659,10659,10649,10635,10617,10614,10596,10562,10517,10466
